logical_key,cui,company_name,reporting_period,source_file,sha256,schema_version,invoice_number,invoice_date,invoice_type,direction,line_number,product_code,product_description,normalized_product,quantity,unit_of_measure,unit_price,line_amount,vat_percent,tax_code,tax_type,tax_amount,account_id,account_description,account_type,warehouse_id,warehouse_exists,validation_status
9900001_31-05-2025,9900001,SYNTH COMPANY 001 SRL,31-05-2025,SYNTH_9900001_31-05-2025_Inf.xml,c6ea1752dd7210156477a29581d1e254425a28ebab2603694d9015a35395e708,2.0,SYN9900001-000019,2025-05-05,380,PURCHASE,3,00000027,SYNTH RAW MATERIAL 00027,synth raw material 00027,273.301,,481.25,,11.00,311027,300,,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,,False,VALID
9900001_31-05-2025,9900001,SYNTH COMPANY 001 SRL,31-05-2025,SYNTH_9900001_31-05-2025_Inf.xml,c6ea1752dd7210156477a29581d1e254425a28ebab2603694d9015a35395e708,2.0,SYN9900001-000019,2025-05-05,380,PURCHASE,4,00001016,SYNTH UTILITY 01016,synth utility 01016,327.762,BUC,179.11,,,300016,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900001_31-12-2025,9900001,SYNTH COMPANY 001 SRL,31-12-2025,SYNTH_9900001_31-12-2025_Inf.xml,8b60951c2ad3ec9fa75385da6abfae2aa3efc728eb69f0a5e43f7df8c4e4cefe,2.0,SYN9900001-000020,2025-12-10,380,PURCHASE,1,00000054,SYNTH MISC 00054,synth misc 00054,308.176,L,190.84,,0.00,300054,300,,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,,False,VALID
9900001_31-12-2025,9900001,SYNTH COMPANY 001 SRL,31-12-2025,SYNTH_9900001_31-12-2025_Inf.xml,8b60951c2ad3ec9fa75385da6abfae2aa3efc728eb69f0a5e43f7df8c4e4cefe,2.0,SYN9900001-000020,2025-12-10,380,PURCHASE,2,00000027,SYNTH RAW MATERIAL 00027,synth raw material 00027,332.182,,247.95,,11.00,311027,300,,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,,False,VALID
9900001_30-06-2025,9900001,SYNTH COMPANY 001 SRL,30-06-2025,SYNTH_9900001_30-06-2025_Inf.xml,b61125816cc6a0a3a99bd9ab43adf56e060384279cc4df169c75ca79fca17ea5,2.0,SYN9900001-000021,2025-06-29,380,PURCHASE,1,00001016,SYNTH UTILITY 01016,synth utility 01016,418.685,KG,160.74,,19.00,319016,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900001_30-06-2025,9900001,SYNTH COMPANY 001 SRL,30-06-2025,SYNTH_9900001_30-06-2025_Inf.xml,b61125816cc6a0a3a99bd9ab43adf56e060384279cc4df169c75ca79fca17ea5,2.0,SYN9900001-000021,2025-06-29,380,PURCHASE,2,00000389,SYNTH SERVICE 00389,synth service 00389,395.473,,159.81,,0.00,300389,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900002_31-03-2026,9900002,SYNTH COMPANY 002 SRL,31-03-2026,SYNTH_9900002_31-03-2026_Inf.xml,40b9b21f1b89085ff0de74ba91d9e882c3e028e2ac9fcec635a75d1485fd0fa2,2.0,SYN9900002-000000,2026-03-03,380,PURCHASE,1,00000101,SYNTH SERVICE 00101,synth service 00101,343.121,,20.12,,9.00,309101,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_31-03-2026,9900002,SYNTH COMPANY 002 SRL,31-03-2026,SYNTH_9900002_31-03-2026_Inf.xml,40b9b21f1b89085ff0de74ba91d9e882c3e028e2ac9fcec635a75d1485fd0fa2,2.0,SYN9900002-000000,2026-03-03,380,PURCHASE,2,00000441,SYNTH FUEL 00441,synth fuel 00441,88.778,L,426.39,,0.00,300441,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900002_31-03-2026,9900002,SYNTH COMPANY 002 SRL,31-03-2026,SYNTH_9900002_31-03-2026_Inf.xml,40b9b21f1b89085ff0de74ba91d9e882c3e028e2ac9fcec635a75d1485fd0fa2,2.0,SYN9900002-000000,2026-03-03,380,PURCHASE,3,00000792,SYNTH FUEL 00792,synth fuel 00792,230.882,,98.86,,21.00,321792,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_31-03-2026,9900002,SYNTH COMPANY 002 SRL,31-03-2026,SYNTH_9900002_31-03-2026_Inf.xml,40b9b21f1b89085ff0de74ba91d9e882c3e028e2ac9fcec635a75d1485fd0fa2,2.0,SYN9900002-000000,2026-03-03,380,PURCHASE,4,00000441,SYNTH FUEL 00441,synth fuel 00441,319.512,KG,342.08,,0.00,300441,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900002_31-03-2025,9900002,SYNTH COMPANY 002 SRL,31-03-2025,SYNTH_9900002_31-03-2025_Inf.xml,2299992d31d6e07a4b71dc257436a42bc95a17c0c3018d36d2f9d2bbea290a40,2.0,SYN9900002-000001,2025-03-03,380,SALE,1,00000959,SYNTH OFFICE 00959,synth office 00959,203.046,L,40.72,,5.00,305959,300,,411,CLIENTI,Activ,,False,VALID
9900002_31-03-2025,9900002,SYNTH COMPANY 002 SRL,31-03-2025,SYNTH_9900002_31-03-2025_Inf.xml,2299992d31d6e07a4b71dc257436a42bc95a17c0c3018d36d2f9d2bbea290a40,2.0,SYN9900002-000001,2025-03-03,380,SALE,2,00000946,SYNTH UTILITY 00946,synth utility 00946,169.606,,89.77,,9.00,309946,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900002_31-03-2025,9900002,SYNTH COMPANY 002 SRL,31-03-2025,SYNTH_9900002_31-03-2025_Inf.xml,2299992d31d6e07a4b71dc257436a42bc95a17c0c3018d36d2f9d2bbea290a40,2.0,SYN9900002-000001,2025-03-03,380,SALE,3,00001118,SYNTH MISC 01118,synth misc 01118,202.422,,111.60,,5.00,305118,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900002_31-03-2025,9900002,SYNTH COMPANY 002 SRL,31-03-2025,SYNTH_9900002_31-03-2025_Inf.xml,2299992d31d6e07a4b71dc257436a42bc95a17c0c3018d36d2f9d2bbea290a40,2.0,SYN9900002-000001,2025-03-03,380,SALE,4,00000959,SYNTH OFFICE 00959,synth office 00959,343.532,BUC,112.55,,5.00,305959,300,,411,CLIENTI,Activ,,False,VALID
9900002_31-10-2025,9900002,SYNTH COMPANY 002 SRL,31-10-2025,SYNTH_9900002_31-10-2025_Inf.xml,df75d8c58a5d0702496813866db6795ef3163881b5e320337c30ff5d3059b525,2.0,SYN9900002-000002,2025-10-30,380,SALE,1,00000959,SYNTH OFFICE 00959,synth office 00959,323.265,,132.16,,,300959,300,,411,CLIENTI,Activ,,False,VALID
9900002_31-12-2025,9900002,SYNTH COMPANY 002 SRL,31-12-2025,SYNTH_9900002_31-12-2025_Inf.xml,6be98ea599ab359ae81340a22865f5b75787de598dc67715a60a7088297a2bba,2.0,SYN9900002-000003,2025-12-25,380,PURCHASE,1,00000381,SYNTH SERVICE 00381,synth service 00381,4.794,L,314.44,,19.00,319381,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900002_31-12-2025,9900002,SYNTH COMPANY 002 SRL,31-12-2025,SYNTH_9900002_31-12-2025_Inf.xml,6be98ea599ab359ae81340a22865f5b75787de598dc67715a60a7088297a2bba,2.0,SYN9900002-000003,2025-12-25,380,PURCHASE,2,00000484,SYNTH RETAIL 00484,synth retail 00484,288.905,BUC,457.03,,5.00,305484,300,,401,FURNIZORI,Pasiv,,False,VALID
9900002_30-11-2024,9900002,SYNTH COMPANY 002 SRL,30-11-2024,SYNTH_9900002_30-11-2024_Inf.xml,dc052fe29cd19880a37bdf281dd75f55cd4c20f4e169337ecf0058d7a1f90f41,2.0,SYN9900002-000004,2024-11-16,380,PURCHASE,1,00000136,SYNTH RETAIL 00136,synth retail 00136,19.808,L,105.88,,11.00,311136,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900002_30-04-2025,9900002,SYNTH COMPANY 002 SRL,30-04-2025,SYNTH_9900002_30-04-2025_Inf.xml,b2db65f47d2386d2ee0e377072a4d64fdd19ac1b7790d44f52610fb8b7a1a995,2.0,SYN9900002-000005,2025-04-30,380,PURCHASE,1,00000101,SYNTH SERVICE 00101,synth service 00101,183.689,KG,408.95,,9.00,309101,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900002_30-11-2025,9900002,SYNTH COMPANY 002 SRL,30-11-2025,SYNTH_9900002_30-11-2025_Inf.xml,9a665128132e6aad84527072081538a2c923f07f722a577494cdc3b10cac3217,2.0,SYN9900002-000006,2025-11-20,380,PURCHASE,1,00000750,SYNTH FUEL 00750,synth fuel 00750,310.765,KG,348.87,,19.00,319750,300,,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,,False,VALID
9900002_30-09-2024,9900002,SYNTH COMPANY 002 SRL,30-09-2024,SYNTH_9900002_30-09-2024_Inf.xml,dc06dfceaf59595c9545ef5005206123c6800ed9bde398941023e3ed396bab13,2.0,SYN9900002-000007,2024-09-20,380,PURCHASE,1,00000484,SYNTH RETAIL 00484,synth retail 00484,192.083,,474.04,,5.00,305484,300,,401,FURNIZORI,Pasiv,,False,VALID
9900002_31-01-2026,9900002,SYNTH COMPANY 002 SRL,31-01-2026,SYNTH_9900002_31-01-2026_Inf.xml,6557020418f2e8e9cf0b6758ab580bbd4162bbbcf75343fcede65e0778f0aaf2,2.0,SYN9900002-000008,2026-01-27,380,PURCHASE,1,00000201,SYNTH SERVICE 00201,synth service 00201,181.132,KG,422.51,,21.00,321201,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900002_31-01-2026,9900002,SYNTH COMPANY 002 SRL,31-01-2026,SYNTH_9900002_31-01-2026_Inf.xml,6557020418f2e8e9cf0b6758ab580bbd4162bbbcf75343fcede65e0778f0aaf2,2.0,SYN9900002-000008,2026-01-27,380,PURCHASE,2,00000381,SYNTH SERVICE 00381,synth service 00381,82.232,KG,467.65,,19.00,319381,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900002_31-08-2025,9900002,SYNTH COMPANY 002 SRL,31-08-2025,SYNTH_9900002_31-08-2025_Inf.xml,0d89605f0a94772a2be1aad78694363bee290b1721386dd778ef39c146cffd53,2.0,SYN9900002-000009,2025-08-13,380,PURCHASE,1,00001042,SYNTH MISC 01042,synth misc 01042,269.919,L,150.03,,9.00,309042,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_31-08-2025,9900002,SYNTH COMPANY 002 SRL,31-08-2025,SYNTH_9900002_31-08-2025_Inf.xml,0d89605f0a94772a2be1aad78694363bee290b1721386dd778ef39c146cffd53,2.0,SYN9900002-000009,2025-08-13,380,PURCHASE,2,00000792,SYNTH FUEL 00792,synth fuel 00792,169.305,L,271.13,,21.00,321792,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_31-01-2026,9900002,SYNTH COMPANY 002 SRL,31-01-2026,SYNTH_9900002_31-01-2026_Inf.xml,9bb4a1ff41dbb3be3ead28d2edf4e2fc06f909c2942839ac0481378333a950e9,2.0,SYN9900002-000010,2026-01-24,380,PURCHASE,1,00000101,SYNTH SERVICE 00101,synth service 00101,152.966,,455.33,,9.00,309101,300,,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,,False,VALID
9900002_31-01-2026,9900002,SYNTH COMPANY 002 SRL,31-01-2026,SYNTH_9900002_31-01-2026_Inf.xml,9bb4a1ff41dbb3be3ead28d2edf4e2fc06f909c2942839ac0481378333a950e9,2.0,SYN9900002-000010,2026-01-24,380,PURCHASE,2,00000792,SYNTH FUEL 00792,synth fuel 00792,166.815,KG,466.35,,21.00,321792,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_31-07-2024,9900002,SYNTH COMPANY 002 SRL,31-07-2024,SYNTH_9900002_31-07-2024_Inf.xml,595abe3153dc9b4d72f32931e9156e64f6a3cbe5b1d97d5ea11f21ee33cce2b1,2.0,SYN9900002-000011,2024-07-11,380,PURCHASE,1,00000750,SYNTH FUEL 00750,synth fuel 00750,116.813,KG,66.43,,19.00,319750,300,,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,,False,VALID
9900002_30-09-2024,9900002,SYNTH COMPANY 002 SRL,30-09-2024,SYNTH_9900002_30-09-2024_Inf.xml,6950c86fcb5cb1dff8ed1d31a4294c2cb04664e051356a9709b2c5fc139a76a3,2.0,SYN9900002-000012,2024-09-27,380,SALE,1,00000959,SYNTH OFFICE 00959,synth office 00959,278.217,KG,341.32,,5.00,305959,300,,411,CLIENTI,Activ,,False,VALID
9900002_30-09-2024,9900002,SYNTH COMPANY 002 SRL,30-09-2024,SYNTH_9900002_30-09-2024_Inf.xml,6950c86fcb5cb1dff8ed1d31a4294c2cb04664e051356a9709b2c5fc139a76a3,2.0,SYN9900002-000012,2024-09-27,380,SALE,2,00000480,SYNTH SERVICE 00480,synth service 00480,308.837,,293.63,,9.00,309480,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900002_30-09-2024,9900002,SYNTH COMPANY 002 SRL,30-09-2024,SYNTH_9900002_30-09-2024_Inf.xml,6950c86fcb5cb1dff8ed1d31a4294c2cb04664e051356a9709b2c5fc139a76a3,2.0,SYN9900002-000012,2024-09-27,380,SALE,3,00000480,SYNTH SERVICE 00480,synth service 00480,425.321,KG,212.11,,9.00,309480,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900002_30-09-2024,9900002,SYNTH COMPANY 002 SRL,30-09-2024,SYNTH_9900002_30-09-2024_Inf.xml,6950c86fcb5cb1dff8ed1d31a4294c2cb04664e051356a9709b2c5fc139a76a3,2.0,SYN9900002-000012,2024-09-27,380,SALE,4,00000946,SYNTH UTILITY 00946,synth utility 00946,147.041,,75.70,,9.00,309946,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900002_30-06-2025,9900002,SYNTH COMPANY 002 SRL,30-06-2025,SYNTH_9900002_30-06-2025_Inf.xml,970a40eba5ab181b2d2ce1a7a575b8e89a7906515df1237f36cb0f3dd4a7be98,2.0,SYN9900002-000013,2025-06-11,380,PURCHASE,1,00001121,SYNTH MAINTENANCE 01121,synth maintenance 01121,354.075,BUC,368.79,,19.00,319121,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900002_30-06-2025,9900002,SYNTH COMPANY 002 SRL,30-06-2025,SYNTH_9900002_30-06-2025_Inf.xml,970a40eba5ab181b2d2ce1a7a575b8e89a7906515df1237f36cb0f3dd4a7be98,2.0,SYN9900002-000013,2025-06-11,380,PURCHASE,2,00000441,SYNTH FUEL 00441,synth fuel 00441,72.463,BUC,313.83,,0.00,300441,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900002_30-06-2025,9900002,SYNTH COMPANY 002 SRL,30-06-2025,SYNTH_9900002_30-06-2025_Inf.xml,970a40eba5ab181b2d2ce1a7a575b8e89a7906515df1237f36cb0f3dd4a7be98,2.0,SYN9900002-000013,2025-06-11,380,PURCHASE,3,00000977,SYNTH OFFICE 00977,synth office 00977,442.856,,123.13,,0.00,300977,300,,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,,False,VALID
9900002_30-06-2025,9900002,SYNTH COMPANY 002 SRL,30-06-2025,SYNTH_9900002_30-06-2025_Inf.xml,970a40eba5ab181b2d2ce1a7a575b8e89a7906515df1237f36cb0f3dd4a7be98,2.0,SYN9900002-000013,2025-06-11,380,PURCHASE,4,00000101,SYNTH SERVICE 00101,synth service 00101,232.130,BUC,266.72,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_30-06-2025,9900002,SYNTH COMPANY 002 SRL,30-06-2025,SYNTH_9900002_30-06-2025_Inf.xml,970a40eba5ab181b2d2ce1a7a575b8e89a7906515df1237f36cb0f3dd4a7be98,2.0,SYN9900002-000013,2025-06-11,380,PURCHASE,5,00000977,SYNTH OFFICE 00977,synth office 00977,332.913,KG,393.67,,0.00,300977,300,,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,,False,VALID
9900002_31-10-2025,9900002,SYNTH COMPANY 002 SRL,31-10-2025,SYNTH_9900002_31-10-2025_Inf.xml,d0cb22b5647251c6a1538c224902a6e01eda99809ababa08e8f17eb71857ccf5,2.0,SYN9900002-000014,2025-10-05,380,SALE,1,00000946,SYNTH UTILITY 00946,synth utility 00946,78.223,,471.13,,9.00,309946,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900002_31-10-2025,9900002,SYNTH COMPANY 002 SRL,31-10-2025,SYNTH_9900002_31-10-2025_Inf.xml,d0cb22b5647251c6a1538c224902a6e01eda99809ababa08e8f17eb71857ccf5,2.0,SYN9900002-000014,2025-10-05,380,SALE,2,00001118,SYNTH MISC 01118,synth misc 01118,387.984,,191.82,,21.00,321118,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900002_28-02-2025,9900002,SYNTH COMPANY 002 SRL,28-02-2025,SYNTH_9900002_28-02-2025_Inf.xml,a6a221b6ea52aa8c5235c2b910c08cc9d5d839bc01cc289beb02cfc64220f58f,2.0,SYN9900002-000015,2025-02-02,380,PURCHASE,1,00000101,SYNTH SERVICE 00101,synth service 00101,344.054,KG,222.01,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_28-02-2025,9900002,SYNTH COMPANY 002 SRL,28-02-2025,SYNTH_9900002_28-02-2025_Inf.xml,a6a221b6ea52aa8c5235c2b910c08cc9d5d839bc01cc289beb02cfc64220f58f,2.0,SYN9900002-000015,2025-02-02,380,PURCHASE,2,00000196,SYNTH PACKAGING 00196,synth packaging 00196,291.695,KG,478.39,,11.00,311196,300,,401,FURNIZORI,Pasiv,,False,VALID
9900002_28-02-2025,9900002,SYNTH COMPANY 002 SRL,28-02-2025,SYNTH_9900002_28-02-2025_Inf.xml,a6a221b6ea52aa8c5235c2b910c08cc9d5d839bc01cc289beb02cfc64220f58f,2.0,SYN9900002-000015,2025-02-02,380,PURCHASE,3,00000101,SYNTH SERVICE 00101,synth service 00101,477.641,,107.84,,9.00,309101,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_28-02-2025,9900002,SYNTH COMPANY 002 SRL,28-02-2025,SYNTH_9900002_28-02-2025_Inf.xml,a6a221b6ea52aa8c5235c2b910c08cc9d5d839bc01cc289beb02cfc64220f58f,2.0,SYN9900002-000015,2025-02-02,380,PURCHASE,4,00000101,SYNTH SERVICE 00101,synth service 00101,214.123,L,328.97,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_31-03-2026,9900002,SYNTH COMPANY 002 SRL,31-03-2026,SYNTH_9900002_31-03-2026_Inf.xml,cb5958f38ac8cf5870e420fb7ab28586735c077e24630bc80d14fbf8623ff08f,2.0,SYN9900002-000016,2026-03-18,380,PURCHASE,1,00000196,SYNTH PACKAGING 00196,synth packaging 00196,482.112,,427.99,,11.00,311196,300,,401,FURNIZORI,Pasiv,,False,VALID
9900002_31-03-2026,9900002,SYNTH COMPANY 002 SRL,31-03-2026,SYNTH_9900002_31-03-2026_Inf.xml,cb5958f38ac8cf5870e420fb7ab28586735c077e24630bc80d14fbf8623ff08f,2.0,SYN9900002-000016,2026-03-18,380,PURCHASE,2,00000101,SYNTH SERVICE 00101,synth service 00101,134.122,BUC,245.06,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,0a4cf59bd1e9b52188af3fd2cf7d67ac84d94d806d5cc41d34a6bba6d2d972b1,2.0,SYN9900002-000017,2026-06-25,380,PURCHASE,1,00000101,SYNTH SERVICE 00101,synth service 00101,289.227,,306.00,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,0a4cf59bd1e9b52188af3fd2cf7d67ac84d94d806d5cc41d34a6bba6d2d972b1,2.0,SYN9900002-000017,2026-06-25,380,PURCHASE,2,00000101,SYNTH SERVICE 00101,synth service 00101,424.124,,219.96,,9.00,309101,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,0a4cf59bd1e9b52188af3fd2cf7d67ac84d94d806d5cc41d34a6bba6d2d972b1,2.0,SYN9900002-000017,2026-06-25,380,PURCHASE,3,00000101,SYNTH SERVICE 00101,synth service 00101,28.663,KG,333.69,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,0a4cf59bd1e9b52188af3fd2cf7d67ac84d94d806d5cc41d34a6bba6d2d972b1,2.0,SYN9900002-000017,2026-06-25,380,PURCHASE,4,00000101,SYNTH SERVICE 00101,synth service 00101,107.904,L,70.00,,9.00,309101,300,,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,,False,VALID
9900002_30-11-2025,9900002,SYNTH COMPANY 002 SRL,30-11-2025,SYNTH_9900002_30-11-2025_Inf.xml,877bc86ed09646ed60c4be87f08d6cd69ba547385730cfda71d8b51d766014ec,2.0,SYN9900002-000018,2025-11-14,380,SALE,1,00000499,SYNTH OFFICE 00499,synth office 00499,396.824,,364.87,,11.00,311499,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900002_31-07-2024,9900002,SYNTH COMPANY 002 SRL,31-07-2024,SYNTH_9900002_31-07-2024_Inf.xml,a566e3aea4c41ba7fb73a12d83e5a454e4f7e63ca418422b60314e8e7e339075,2.0,SYN9900002-000019,2024-07-26,380,PURCHASE,1,00000101,SYNTH SERVICE 00101,synth service 00101,469.924,,259.79,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_31-07-2024,9900002,SYNTH COMPANY 002 SRL,31-07-2024,SYNTH_9900002_31-07-2024_Inf.xml,a566e3aea4c41ba7fb73a12d83e5a454e4f7e63ca418422b60314e8e7e339075,2.0,SYN9900002-000019,2024-07-26,380,PURCHASE,2,00000792,SYNTH FUEL 00792,synth fuel 00792,106.082,L,334.01,,21.00,321792,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_31-01-2025,9900002,SYNTH COMPANY 002 SRL,31-01-2025,SYNTH_9900002_31-01-2025_Inf.xml,5139f5402cbe6a1a3e6a225860a96d8d86e3376e90ced327358b8b49c2ab635a,2.0,SYN9900002-000020,2025-01-29,380,PURCHASE,1,00000101,SYNTH SERVICE 00101,synth service 00101,151.750,,323.06,,9.00,309101,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900002_31-01-2025,9900002,SYNTH COMPANY 002 SRL,31-01-2025,SYNTH_9900002_31-01-2025_Inf.xml,5139f5402cbe6a1a3e6a225860a96d8d86e3376e90ced327358b8b49c2ab635a,2.0,SYN9900002-000020,2025-01-29,380,PURCHASE,2,00000101,SYNTH SERVICE 00101,synth service 00101,174.097,KG,477.09,,9.00,309101,300,,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,,False,VALID
9900002_31-01-2025,9900002,SYNTH COMPANY 002 SRL,31-01-2025,SYNTH_9900002_31-01-2025_Inf.xml,5139f5402cbe6a1a3e6a225860a96d8d86e3376e90ced327358b8b49c2ab635a,2.0,SYN9900002-000020,2025-01-29,380,PURCHASE,3,00000792,SYNTH FUEL 00792,synth fuel 00792,47.691,KG,321.81,,21.00,321792,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,4db8026d61efc6b00f9b5ed5f7266292763a892abff3887bb5cc4ba0a8b7dfda,2.0,SYN9900002-000021,2026-06-18,380,PURCHASE,1,00000484,SYNTH RETAIL 00484,synth retail 00484,288.698,,42.24,,5.00,305484,300,,401,FURNIZORI,Pasiv,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,4db8026d61efc6b00f9b5ed5f7266292763a892abff3887bb5cc4ba0a8b7dfda,2.0,SYN9900002-000021,2026-06-18,380,PURCHASE,2,00000441,SYNTH FUEL 00441,synth fuel 00441,58.470,,25.16,,0.00,300441,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,4db8026d61efc6b00f9b5ed5f7266292763a892abff3887bb5cc4ba0a8b7dfda,2.0,SYN9900002-000021,2026-06-18,380,PURCHASE,3,00000101,SYNTH SERVICE 00101,synth service 00101,59.922,,205.65,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,4db8026d61efc6b00f9b5ed5f7266292763a892abff3887bb5cc4ba0a8b7dfda,2.0,SYN9900002-000021,2026-06-18,380,PURCHASE,4,00000101,SYNTH SERVICE 00101,synth service 00101,373.265,BUC,58.85,,9.00,309101,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,4db8026d61efc6b00f9b5ed5f7266292763a892abff3887bb5cc4ba0a8b7dfda,2.0,SYN9900002-000021,2026-06-18,380,PURCHASE,5,00000101,SYNTH SERVICE 00101,synth service 00101,21.884,,361.11,,9.00,309101,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,4db8026d61efc6b00f9b5ed5f7266292763a892abff3887bb5cc4ba0a8b7dfda,2.0,SYN9900002-000021,2026-06-18,380,PURCHASE,6,00000792,SYNTH FUEL 00792,synth fuel 00792,462.840,,466.27,,21.00,321792,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900002_30-06-2026,9900002,SYNTH COMPANY 002 SRL,30-06-2026,SYNTH_9900002_30-06-2026_Inf.xml,4db8026d61efc6b00f9b5ed5f7266292763a892abff3887bb5cc4ba0a8b7dfda,2.0,SYN9900002-000021,2026-06-18,380,PURCHASE,7,00000136,SYNTH RETAIL 00136,synth retail 00136,19.474,,97.03,,11.00,311136,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
