cui,company_name,product,direction,account_id,account_description,tax_code,ads,evidence_count
9900041,SYNTH COMPANY 041 SRL,synth fuel 00989,PURCHASE,607,CHELT. PRIVIND MARFURILE,319989,1.0000,1
9900041,SYNTH COMPANY 041 SRL,synth misc 00600,PURCHASE,605,CHELT. CU ENERGIA SI APA,305600,1.0000,5
9900041,SYNTH COMPANY 041 SRL,synth utility 00256,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,311256,1.0000,2
9900041,SYNTH COMPANY 041 SRL,synth office 00102,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321102,1.0000,1
9900041,SYNTH COMPANY 041 SRL,synth fuel 00732,PURCHASE,605,CHELT. CU ENERGIA SI APA,319732,1.0000,2
9900041,SYNTH COMPANY 041 SRL,synth utility 00489,SALE,4427,TVA COLECTATA,321489,1.0000,4
9900041,SYNTH COMPANY 041 SRL,synth transport 00411,SALE,4427,TVA COLECTATA,311411,1.0000,1
9900041,SYNTH COMPANY 041 SRL,synth office 00972,SALE,411,CLIENTI,311972,1.0000,1
9900041,SYNTH COMPANY 041 SRL,synth office 00252,PURCHASE,4426,TVA DEDUCTIBILA,300252,1.0000,1
9900041,SYNTH COMPANY 041 SRL,synth misc 01187,PURCHASE,4426,TVA DEDUCTIBILA,300187,1.0000,1
9900042,SYNTH COMPANY 042 SRL,synth office 00499,SALE,707,VEN. DIN VANZAREA MARFURILOR,311499,1.0000,15
9900042,SYNTH COMPANY 042 SRL,synth utility 00383,SALE,704,VEN. DIN SERVICII PRESTATE,309383,1.0000,22
9900042,SYNTH COMPANY 042 SRL,synth service 00497,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,321497,1.0000,11
9900042,SYNTH COMPANY 042 SRL,synth raw material 00188,SALE,704,VEN. DIN SERVICII PRESTATE,319188,1.0000,25
9900042,SYNTH COMPANY 042 SRL,synth maintenance 00870,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,305870,1.0000,15
9900042,SYNTH COMPANY 042 SRL,synth misc 01104,PURCHASE,607,CHELT. PRIVIND MARFURILE,321104,1.0000,15
9900042,SYNTH COMPANY 042 SRL,synth maintenance 00521,SALE,411,CLIENTI,319521,1.0000,4
9900042,SYNTH COMPANY 042 SRL,synth retail 00720,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319720,1.0000,4
9900042,SYNTH COMPANY 042 SRL,synth retail 00538,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300538,1.0000,6
9900042,SYNTH COMPANY 042 SRL,synth transport 00230,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",311230,1.0000,2
9900042,SYNTH COMPANY 042 SRL,synth maintenance 01121,PURCHASE,607,CHELT. PRIVIND MARFURILE,319121,0.9474,19
9900042,SYNTH COMPANY 042 SRL,synth fuel 00277,SALE,707,VEN. DIN VANZAREA MARFURILOR,300277,1.0000,4
9900042,SYNTH COMPANY 042 SRL,synth utility 00749,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,300749,1.0000,12
9900042,SYNTH COMPANY 042 SRL,synth transport 01149,PURCHASE,371,MARFURI,319149,1.0000,4
9900042,SYNTH COMPANY 042 SRL,synth raw material 00513,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319513,1.0000,4
9900042,SYNTH COMPANY 042 SRL,synth retail 01030,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309030,1.0000,12
9900042,SYNTH COMPANY 042 SRL,synth maintenance 01154,PURCHASE,371,MARFURI,311154,1.0000,10
9900042,SYNTH COMPANY 042 SRL,synth misc 00681,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",300681,1.0000,7
9900042,SYNTH COMPANY 042 SRL,synth raw material 00245,PURCHASE,4426,TVA DEDUCTIBILA,309245,1.0000,4
9900042,SYNTH COMPANY 042 SRL,synth misc 00584,PURCHASE,605,CHELT. CU ENERGIA SI APA,305584,1.0000,8
9900042,SYNTH COMPANY 042 SRL,synth utility 00553,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",311553,1.0000,2
9900042,SYNTH COMPANY 042 SRL,synth service 00034,PURCHASE,371,MARFURI,311034,1.0000,1
9900042,SYNTH COMPANY 042 SRL,synth office 00673,PURCHASE,4426,TVA DEDUCTIBILA,319673,1.0000,1
9900043,SYNTH COMPANY 043 SRL,synth misc 00393,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",305393,0.8571,7
9900043,SYNTH COMPANY 043 SRL,synth office 00073,PURCHASE,605,CHELT. CU ENERGIA SI APA,305073,1.0000,25
9900043,SYNTH COMPANY 043 SRL,synth raw material 00446,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,321446,1.0000,7
9900043,SYNTH COMPANY 043 SRL,synth retail 00012,PURCHASE,601,CHELT. CU MATERIILE PRIME,321012,1.0000,2
9900043,SYNTH COMPANY 043 SRL,synth raw material 00216,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300216,1.0000,7
9900043,SYNTH COMPANY 043 SRL,synth office 00532,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,309532,1.0000,2
9900043,SYNTH COMPANY 043 SRL,synth fuel 00240,PURCHASE,601,CHELT. CU MATERIILE PRIME,309240,1.0000,2
9900043,SYNTH COMPANY 043 SRL,synth transport 00901,PURCHASE,601,CHELT. CU MATERIILE PRIME,309901,1.0000,14
9900043,SYNTH COMPANY 043 SRL,synth packaging 00976,PURCHASE,601,CHELT. CU MATERIILE PRIME,300976,1.0000,1
9900043,SYNTH COMPANY 043 SRL,synth office 00066,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",300066,1.0000,2
9900043,SYNTH COMPANY 043 SRL,synth misc 00941,SALE,411,CLIENTI,311941,1.0000,8
9900043,SYNTH COMPANY 043 SRL,synth retail 01130,SALE,707,VEN. DIN VANZAREA MARFURILOR,305130,1.0000,12
9900043,SYNTH COMPANY 043 SRL,synth packaging 00040,SALE,4427,TVA COLECTATA,311040,1.0000,17
9900043,SYNTH COMPANY 043 SRL,synth service 00055,SALE,707,VEN. DIN VANZAREA MARFURILOR,300055,1.0000,7
9900043,SYNTH COMPANY 043 SRL,synth transport 00097,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",300097,1.0000,3
9900043,SYNTH COMPANY 043 SRL,synth office 00581,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311581,1.0000,3
9900043,SYNTH COMPANY 043 SRL,synth raw material 01001,PURCHASE,607,CHELT. PRIVIND MARFURILE,319001,1.0000,2
9900043,SYNTH COMPANY 043 SRL,synth utility 01036,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,321036,1.0000,5
9900043,SYNTH COMPANY 043 SRL,synth maintenance 00550,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,305550,1.0000,2
9900043,SYNTH COMPANY 043 SRL,synth fuel 00985,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309985,1.0000,1
9900043,SYNTH COMPANY 043 SRL,synth office 00929,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",300929,1.0000,1
9900043,SYNTH COMPANY 043 SRL,synth retail 00322,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",309322,1.0000,1
9900043,SYNTH COMPANY 043 SRL,synth service 00388,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300388,1.0000,2
9900043,SYNTH COMPANY 043 SRL,synth transport 01170,PURCHASE,605,CHELT. CU ENERGIA SI APA,319170,1.0000,1
9900044,SYNTH COMPANY 044 SRL,synth packaging 00258,PURCHASE,4426,TVA DEDUCTIBILA,311258,1.0000,5
9900044,SYNTH COMPANY 044 SRL,synth office 01155,PURCHASE,601,CHELT. CU MATERIILE PRIME,305155,1.0000,19
9900044,SYNTH COMPANY 044 SRL,synth packaging 00711,SALE,704,VEN. DIN SERVICII PRESTATE,309711,1.0000,23
9900044,SYNTH COMPANY 044 SRL,synth transport 00059,SALE,701,VEN. DIN VANZAREA PROD. FINITE,305059,0.7143,7
9900044,SYNTH COMPANY 044 SRL,synth office 01058,PURCHASE,605,CHELT. CU ENERGIA SI APA,309058,1.0000,5
9900044,SYNTH COMPANY 044 SRL,synth utility 00563,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,319563,1.0000,20
9900044,SYNTH COMPANY 044 SRL,synth retail 00611,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319611,1.0000,5
9900044,SYNTH COMPANY 044 SRL,synth utility 01177,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",309177,1.0000,19
9900044,SYNTH COMPANY 044 SRL,synth service 00418,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,321418,1.0000,6
9900044,SYNTH COMPANY 044 SRL,synth retail 00620,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",305620,1.0000,1
9900044,SYNTH COMPANY 044 SRL,synth misc 00179,SALE,701,VEN. DIN VANZAREA PROD. FINITE,311179,1.0000,6
9900044,SYNTH COMPANY 044 SRL,synth packaging 00518,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319518,1.0000,10
9900044,SYNTH COMPANY 044 SRL,synth utility 00166,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,305166,1.0000,23
9900044,SYNTH COMPANY 044 SRL,synth maintenance 00049,PURCHASE,607,CHELT. PRIVIND MARFURILE,300049,1.0000,4
9900045,SYNTH COMPANY 045 SRL,synth misc 00693,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",321693,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth utility 00120,PURCHASE,401,FURNIZORI,300120,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth fuel 00634,PURCHASE,601,CHELT. CU MATERIILE PRIME,300634,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth fuel 00897,PURCHASE,371,MARFURI,300897,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth raw material 00582,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,311582,1.0000,2
9900045,SYNTH COMPANY 045 SRL,synth utility 00749,PURCHASE,607,CHELT. PRIVIND MARFURILE,300749,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth packaging 00554,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,321554,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth retail 01030,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309030,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth raw material 00463,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300463,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth service 00949,PURCHASE,601,CHELT. CU MATERIILE PRIME,309949,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth transport 00152,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319152,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth raw material 00988,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309988,1.0000,1
9900045,SYNTH COMPANY 045 SRL,synth office 01043,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,319043,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth misc 00236,SALE,411,CLIENTI,321236,1.0000,9
9900046,SYNTH COMPANY 046 SRL,synth raw material 01015,SALE,704,VEN. DIN SERVICII PRESTATE,321015,1.0000,16
9900046,SYNTH COMPANY 046 SRL,synth raw material 00903,SALE,701,VEN. DIN VANZAREA PROD. FINITE,300903,1.0000,2
9900046,SYNTH COMPANY 046 SRL,synth packaging 00887,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321887,1.0000,2
9900046,SYNTH COMPANY 046 SRL,synth utility 00551,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305551,1.0000,4
9900046,SYNTH COMPANY 046 SRL,synth raw material 00403,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,319403,1.0000,4
9900046,SYNTH COMPANY 046 SRL,synth raw material 00216,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300216,1.0000,8
9900046,SYNTH COMPANY 046 SRL,synth misc 00113,PURCHASE,371,MARFURI,321113,1.0000,5
9900046,SYNTH COMPANY 046 SRL,synth office 00121,PURCHASE,607,CHELT. PRIVIND MARFURILE,311121,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth office 00184,PURCHASE,401,FURNIZORI,311184,1.0000,2
9900046,SYNTH COMPANY 046 SRL,synth fuel 01183,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",305183,1.0000,3
9900046,SYNTH COMPANY 046 SRL,synth fuel 00402,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,300402,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth raw material 00827,PURCHASE,607,CHELT. PRIVIND MARFURILE,319827,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth fuel 00047,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,305047,1.0000,6
9900046,SYNTH COMPANY 046 SRL,synth misc 00088,PURCHASE,605,CHELT. CU ENERGIA SI APA,311088,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth packaging 00554,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,321554,1.0000,3
9900046,SYNTH COMPANY 046 SRL,synth service 00454,SALE,4427,TVA COLECTATA,309454,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth office 00156,PURCHASE,601,CHELT. CU MATERIILE PRIME,311156,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth retail 00078,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311078,1.0000,3
9900046,SYNTH COMPANY 046 SRL,synth maintenance 00158,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,300158,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth fuel 00756,PURCHASE,401,FURNIZORI,309756,1.0000,1
9900046,SYNTH COMPANY 046 SRL,synth maintenance 01159,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",321159,1.0000,1
9900047,SYNTH COMPANY 047 SRL,synth service 00101,PURCHASE,607,CHELT. PRIVIND MARFURILE,309101,0.6333,30
9900047,SYNTH COMPANY 047 SRL,synth retail 00526,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,319526,1.0000,12
9900047,SYNTH COMPANY 047 SRL,synth raw material 00969,PURCHASE,605,CHELT. CU ENERGIA SI APA,300969,1.0000,1
9900047,SYNTH COMPANY 047 SRL,synth packaging 01047,PURCHASE,605,CHELT. CU ENERGIA SI APA,300047,1.0000,3
9900047,SYNTH COMPANY 047 SRL,synth utility 00551,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305551,1.0000,4
9900047,SYNTH COMPANY 047 SRL,synth retail 00164,SALE,704,VEN. DIN SERVICII PRESTATE,321164,1.0000,14
9900047,SYNTH COMPANY 047 SRL,synth maintenance 01121,PURCHASE,601,CHELT. CU MATERIILE PRIME,319121,1.0000,3
9900047,SYNTH COMPANY 047 SRL,synth maintenance 00737,SALE,411,CLIENTI,309737,0.7000,10
9900047,SYNTH COMPANY 047 SRL,synth misc 00936,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,300936,1.0000,1
9900047,SYNTH COMPANY 047 SRL,synth service 00055,SALE,4427,TVA COLECTATA,300055,1.0000,8
9900047,SYNTH COMPANY 047 SRL,synth misc 01191,PURCHASE,605,CHELT. CU ENERGIA SI APA,309191,1.0000,1
9900047,SYNTH COMPANY 047 SRL,synth fuel 00426,SALE,707,VEN. DIN VANZAREA MARFURILOR,311426,1.0000,3
9900047,SYNTH COMPANY 047 SRL,synth maintenance 00828,SALE,4427,TVA COLECTATA,321828,1.0000,3
9900047,SYNTH COMPANY 047 SRL,synth raw material 00536,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311536,1.0000,1
9900047,SYNTH COMPANY 047 SRL,synth packaging 00421,PURCHASE,601,CHELT. CU MATERIILE PRIME,309421,1.0000,1
9900047,SYNTH COMPANY 047 SRL,synth packaging 00459,PURCHASE,605,CHELT. CU ENERGIA SI APA,309459,1.0000,1
9900047,SYNTH COMPANY 047 SRL,synth misc 00751,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,319751,1.0000,1
9900047,SYNTH COMPANY 047 SRL,synth retail 01078,SALE,707,VEN. DIN VANZAREA MARFURILOR,309078,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth fuel 00557,PURCHASE,401,FURNIZORI,319557,1.0000,2
9900048,SYNTH COMPANY 048 SRL,synth raw material 01064,SALE,4427,TVA COLECTATA,319064,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth utility 01119,SALE,701,VEN. DIN VANZAREA PROD. FINITE,305119,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth misc 00298,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319298,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth packaging 00858,SALE,411,CLIENTI,319858,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth maintenance 01121,PURCHASE,601,CHELT. CU MATERIILE PRIME,319121,1.0000,3
9900048,SYNTH COMPANY 048 SRL,synth misc 00106,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,300106,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth fuel 00992,PURCHASE,371,MARFURI,309992,1.0000,2
9900048,SYNTH COMPANY 048 SRL,synth retail 00431,PURCHASE,601,CHELT. CU MATERIILE PRIME,305431,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth service 00015,PURCHASE,607,CHELT. PRIVIND MARFURILE,321015,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth raw material 00110,PURCHASE,401,FURNIZORI,321110,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth fuel 00514,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,309514,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth office 00977,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,300977,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth office 00020,PURCHASE,371,MARFURI,305020,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth service 00394,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,309394,1.0000,1
9900048,SYNTH COMPANY 048 SRL,synth service 00575,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,305575,1.0000,1
9900049,SYNTH COMPANY 049 SRL,synth maintenance 00562,PURCHASE,601,CHELT. CU MATERIILE PRIME,321562,1.0000,3
9900049,SYNTH COMPANY 049 SRL,synth retail 00493,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,311493,1.0000,57
9900049,SYNTH COMPANY 049 SRL,synth raw material 00216,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300216,1.0000,24
9900049,SYNTH COMPANY 049 SRL,synth packaging 00419,PURCHASE,4426,TVA DEDUCTIBILA,309419,1.0000,14
9900049,SYNTH COMPANY 049 SRL,synth packaging 00421,PURCHASE,401,FURNIZORI,309421,1.0000,7
9900049,SYNTH COMPANY 049 SRL,synth fuel 00738,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",305738,1.0000,6
9900049,SYNTH COMPANY 049 SRL,synth utility 00786,PURCHASE,601,CHELT. CU MATERIILE PRIME,321786,1.0000,9
9900049,SYNTH COMPANY 049 SRL,synth retail 00744,PURCHASE,601,CHELT. CU MATERIILE PRIME,319744,1.0000,4
9900049,SYNTH COMPANY 049 SRL,synth office 00440,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,321440,1.0000,12
9900049,SYNTH COMPANY 049 SRL,synth office 00687,SALE,704,VEN. DIN SERVICII PRESTATE,300687,1.0000,24
9900049,SYNTH COMPANY 049 SRL,synth office 01065,PURCHASE,607,CHELT. PRIVIND MARFURILE,319065,1.0000,10
9900049,SYNTH COMPANY 049 SRL,synth packaging 01047,PURCHASE,601,CHELT. CU MATERIILE PRIME,300047,1.0000,6
9900049,SYNTH COMPANY 049 SRL,synth utility 01119,SALE,704,VEN. DIN SERVICII PRESTATE,305119,0.6667,6
9900049,SYNTH COMPANY 049 SRL,synth raw material 00586,SALE,707,VEN. DIN VANZAREA MARFURILOR,319586,1.0000,31
9900049,SYNTH COMPANY 049 SRL,synth retail 00041,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,305041,1.0000,4
9900049,SYNTH COMPANY 049 SRL,synth raw material 00071,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300071,1.0000,13
9900049,SYNTH COMPANY 049 SRL,synth maintenance 01084,PURCHASE,607,CHELT. PRIVIND MARFURILE,319084,1.0000,4
9900049,SYNTH COMPANY 049 SRL,synth office 00604,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,300604,1.0000,2
9900049,SYNTH COMPANY 049 SRL,synth packaging 00958,PURCHASE,605,CHELT. CU ENERGIA SI APA,309958,1.0000,5
9900049,SYNTH COMPANY 049 SRL,synth maintenance 01180,PURCHASE,401,FURNIZORI,305180,1.0000,5
9900049,SYNTH COMPANY 049 SRL,synth service 01068,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,321068,1.0000,2
9900049,SYNTH COMPANY 049 SRL,synth utility 00218,PURCHASE,401,FURNIZORI,311218,0.8000,5
9900049,SYNTH COMPANY 049 SRL,synth service 00055,SALE,707,VEN. DIN VANZAREA MARFURILOR,300055,1.0000,11
9900049,SYNTH COMPANY 049 SRL,synth maintenance 00983,SALE,704,VEN. DIN SERVICII PRESTATE,305983,1.0000,9
9900049,SYNTH COMPANY 049 SRL,synth utility 01125,PURCHASE,605,CHELT. CU ENERGIA SI APA,305125,1.0000,3
9900049,SYNTH COMPANY 049 SRL,synth fuel 01153,PURCHASE,4426,TVA DEDUCTIBILA,321153,1.0000,5
9900049,SYNTH COMPANY 049 SRL,synth retail 00387,PURCHASE,4426,TVA DEDUCTIBILA,305387,1.0000,4
9900049,SYNTH COMPANY 049 SRL,synth raw material 00286,SALE,411,CLIENTI,311286,1.0000,5
9900049,SYNTH COMPANY 049 SRL,synth fuel 00756,PURCHASE,401,FURNIZORI,305756,1.0000,1
9900049,SYNTH COMPANY 049 SRL,synth misc 01191,PURCHASE,607,CHELT. PRIVIND MARFURILE,309191,1.0000,3
9900049,SYNTH COMPANY 049 SRL,synth maintenance 00496,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",311496,1.0000,1
9900049,SYNTH COMPANY 049 SRL,synth maintenance 01159,PURCHASE,607,CHELT. PRIVIND MARFURILE,321159,1.0000,1
9900049,SYNTH COMPANY 049 SRL,synth office 00927,PURCHASE,607,CHELT. PRIVIND MARFURILE,305927,1.0000,1
9900050,SYNTH COMPANY 050 SRL,synth utility 00777,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,321777,1.0000,27
9900050,SYNTH COMPANY 050 SRL,synth service 00942,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305942,1.0000,73
9900050,SYNTH COMPANY 050 SRL,synth misc 00665,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,321665,1.0000,1
9900050,SYNTH COMPANY 050 SRL,synth utility 01137,SALE,4427,TVA COLECTATA,309137,1.0000,51
9900050,SYNTH COMPANY 050 SRL,synth office 00422,SALE,704,VEN. DIN SERVICII PRESTATE,309422,1.0000,3
9900050,SYNTH COMPANY 050 SRL,synth misc 00953,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319953,1.0000,4
9900050,SYNTH COMPANY 050 SRL,synth transport 00175,SALE,411,CLIENTI,309175,1.0000,13
9900050,SYNTH COMPANY 050 SRL,synth fuel 00621,SALE,701,VEN. DIN VANZAREA PROD. FINITE,321621,1.0000,14
9900050,SYNTH COMPANY 050 SRL,synth utility 00962,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,309962,1.0000,49
9900050,SYNTH COMPANY 050 SRL,synth maintenance 00938,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",311938,1.0000,16
9900050,SYNTH COMPANY 050 SRL,synth utility 01197,PURCHASE,4426,TVA DEDUCTIBILA,311197,1.0000,17
9900050,SYNTH COMPANY 050 SRL,synth raw material 00848,PURCHASE,607,CHELT. PRIVIND MARFURILE,300848,1.0000,47
9900050,SYNTH COMPANY 050 SRL,synth maintenance 00608,PURCHASE,607,CHELT. PRIVIND MARFURILE,321608,1.0000,7
9900050,SYNTH COMPANY 050 SRL,synth fuel 00481,SALE,411,CLIENTI,305481,1.0000,2
9900050,SYNTH COMPANY 050 SRL,synth raw material 00286,SALE,411,CLIENTI,311286,1.0000,3
9900050,SYNTH COMPANY 050 SRL,synth raw material 01103,PURCHASE,601,CHELT. CU MATERIILE PRIME,305103,1.0000,7
9900050,SYNTH COMPANY 050 SRL,synth office 00604,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321604,1.0000,15
9900050,SYNTH COMPANY 050 SRL,synth service 00224,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",321224,1.0000,5
9900050,SYNTH COMPANY 050 SRL,synth packaging 01117,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",300117,1.0000,7
9900050,SYNTH COMPANY 050 SRL,synth raw material 00925,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,311925,1.0000,5
9900050,SYNTH COMPANY 050 SRL,synth retail 00318,SALE,707,VEN. DIN VANZAREA MARFURILOR,309318,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth fuel 01017,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,309017,1.0000,3
9900051,SYNTH COMPANY 051 SRL,synth maintenance 01121,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,319121,1.0000,4
9900051,SYNTH COMPANY 051 SRL,synth maintenance 00223,SALE,701,VEN. DIN VANZAREA PROD. FINITE,311223,1.0000,2
9900051,SYNTH COMPANY 051 SRL,synth misc 00103,SALE,411,CLIENTI,305103,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth office 00155,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",309155,1.0000,9
9900051,SYNTH COMPANY 051 SRL,synth maintenance 00639,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319639,1.0000,3
9900051,SYNTH COMPANY 051 SRL,synth service 00332,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300332,1.0000,2
9900051,SYNTH COMPANY 051 SRL,synth maintenance 00373,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",305373,0.6667,3
9900051,SYNTH COMPANY 051 SRL,synth utility 00310,PURCHASE,607,CHELT. PRIVIND MARFURILE,305310,1.0000,2
9900051,SYNTH COMPANY 051 SRL,synth service 00797,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,300797,1.0000,2
9900051,SYNTH COMPANY 051 SRL,synth service 00370,PURCHASE,401,FURNIZORI,309370,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth maintenance 01171,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",300171,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth utility 00748,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,319748,1.0000,3
9900051,SYNTH COMPANY 051 SRL,synth raw material 00027,PURCHASE,4426,TVA DEDUCTIBILA,311027,0.8571,7
